night_date,n_hours,err,actual,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2017-12-02,11,164.6909090909092,8137.172727272727,-11.135349236710413,443.0,2017,12,336,5,0,1,-9.135349236710413,0,0
2017-12-03,11,504.9181818181818,8080.3,-8.060331017746059,467.0,2017,12,337,6,0,1,-6.0603310177460585,0,0
2017-12-04,11,-22.51818181818197,8078.809090909091,-5.737637733214629,491.0,2017,12,338,0,0,1,-3.737637733214629,0,0
2017-12-05,11,85.16363636363621,8163.590909090909,-5.513434795489254,515.0,2017,12,339,1,0,1,-3.513434795489254,0,0
2017-12-06,11,124.5727272727272,8228.054545454546,-4.944504240637815,539.0,2017,12,340,2,0,1,-2.944504240637815,0,0
2017-12-07,11,605.6727272727271,8394.254545454545,-2.790248856550807,563.0,2017,12,341,3,0,1,-0.7902488565508068,0,0
2017-12-08,11,279.7090909090908,8254.59090909091,-8.494277504886627,579.0,2017,12,342,4,0,1,-6.494277504886627,0,0
2017-12-09,11,200.8909090909092,8288.245454545455,-12.568457754583767,603.0,2017,12,343,5,0,1,-10.568457754583767,0,0
2017-12-10,11,1097.2363636363639,8600.709090909091,-0.8594574630734644,627.0,2017,12,344,6,0,0,1.1405425369265356,0,0
2017-12-11,11,980.2272727272727,8833.572727272727,-1.8948321438379678,629.0,2017,12,345,0,0,0,0.10516785616203217,0,0
2017-12-12,11,542.1818181818184,8739.145454545454,-8.60220329028402,646.0,2017,12,346,1,0,1,-6.60220329028402,1,0
2017-12-13,11,295.2272727272726,8216.463636363636,-2.6216645649865526,670.0,2017,12,347,2,0,1,-0.6216645649865526,0,1
2017-12-14,11,847.9636363636367,8715.99090909091,-2.8828549499731877,690.0,2017,12,348,3,0,1,-0.8828549499731877,0,0
2017-12-15,11,1020.7090909090911,8976.672727272728,-7.923591085451287,713.0,2017,12,349,4,0,1,-5.923591085451287,0,0
2017-12-16,11,906.7636363636361,8679.772727272728,-7.083949862463388,737.0,2017,12,350,5,0,1,-5.083949862463388,0,0
2017-12-17,11,987.6454545454544,8767.618181818181,-10.81811051161539,761.0,2017,12,351,6,0,1,-8.81811051161539,0,0
2017-12-18,11,783.3636363636364,8898.627272727272,-7.17280545630015,785.0,2017,12,352,0,0,1,-5.17280545630015,0,0
2017-12-19,11,255.0818181818184,8319.490909090908,-6.283278791641084,809.0,2017,12,353,1,0,1,-4.283278791641084,0,0
2017-12-20,11,65.08181818181824,8467.509090909092,-6.5721448887640435,833.0,2017,12,354,2,0,1,-4.5721448887640435,0,0
2017-12-21,11,329.36363636363643,8028.445454545454,-0.9952627442513028,850.0,2017,12,355,3,1,0,1.0047372557486973,0,0
2017-12-22,11,754.281818181818,8264.736363636364,-1.4610968287593857,850.0,2017,12,356,4,1,0,0.5389031712406143,0,0
2017-12-23,11,223.1727272727274,7605.518181818182,-3.9898056889841658,863.0,2017,12,357,5,1,1,-1.9898056889841658,1,0
2017-12-24,11,272.6818181818181,7665.618181818182,-2.830881067014671,883.0,2017,12,358,6,1,1,-0.8308810670146709,0,1
2017-12-25,11,634.1727272727271,7863.0,-3.1564609515048896,900.0,2017,12,359,0,1,1,-1.1564609515048896,0,0
2017-12-26,11,657.4818181818182,8125.872727272727,-2.8938000724296757,920.0,2017,12,360,1,1,1,-0.8938000724296757,0,0
2017-12-27,11,907.5545454545453,8722.345454545455,-5.654091881508645,944.0,2017,12,361,2,1,1,-3.654091881508645,0,0
2017-12-28,11,252.1363636363638,8097.736363636364,-11.030766756568953,968.0,2017,12,362,3,1,1,-9.030766756568953,0,0
2017-12-29,11,693.0454545454545,8207.454545454546,-3.8061304419562645,992.0,2017,12,363,4,1,1,-1.8061304419562645,0,0
2017-12-30,11,816.2454545454547,7921.436363636364,1.1584696695088494,1005.0,2017,12,364,5,1,0,3.1584696695088494,0,0
2018-11-01,11,57.363636363636445,7306.545454545455,1.4443306546130406,0.0,2018,11,305,3,0,0,3.4443306546130406,0,0
2018-11-02,11,-275.1636363636362,6952.472727272727,2.254001435446496,0.0,2018,11,306,4,0,0,4.2540014354464954,0,0
2018-11-03,11,-754.0363636363637,6734.536363636363,3.2139571981343056,0.0,2018,11,307,5,0,0,5.213957198134306,0,0
2018-11-04,11,133.9545454545456,7233.0,4.462481045471464,0.0,2018,11,308,6,0,0,6.462481045471464,0,0
2018-11-05,11,309.1,7507.309090909091,4.302127645870772,0.0,2018,11,309,0,0,0,6.302127645870772,0,0
2018-11-06,11,527.1999999999999,7682.690909090909,3.482750383350165,0.0,2018,11,310,1,0,0,5.482750383350165,0,0
2018-11-07,11,123.16363636363646,7316.845454545455,3.120073804846545,0.0,2018,11,311,2,0,0,5.120073804846545,0,0
2018-11-08,11,-104.17272727272724,7103.918181818182,2.560397084764334,0.0,2018,11,312,3,0,0,4.560397084764334,0,0
2018-11-09,11,387.0272727272728,7321.990909090909,2.63669421819968,0.0,2018,11,313,4,0,0,4.63669421819968,0,0
2018-11-10,11,72.66363636363646,6986.027272727273,3.7866704724430686,0.0,2018,11,314,5,0,0,5.786670472443069,0,0
2018-11-11,11,-459.85454545454525,6672.190909090909,3.370311905303109,0.0,2018,11,315,6,0,0,5.370311905303109,0,0
2018-11-12,11,128.0909090909091,7475.736363636364,3.927855240429588,0.0,2018,11,316,0,0,0,5.927855240429588,0,0
2018-11-13,11,308.1,7498.781818181818,2.8402325500094254,0.0,2018,11,317,1,0,0,4.840232550009425,0,0
2018-11-14,11,409.96363636363617,7625.809090909091,0.08085985370959078,0.0,2018,11,318,2,0,0,2.080859853709591,0,0
2018-11-15,11,310.56363636363625,7648.254545454546,-0.8631639136591756,0.0,2018,11,319,3,0,0,1.1368360863408244,0,0
2018-11-16,11,284.94545454545454,7689.554545454546,-2.250446059382058,0.0,2018,11,320,4,0,1,-0.2504460593820581,1,0
2018-11-17,11,89.05454545454549,7764.8,-4.59786669054344,17.0,2018,11,321,5,0,1,-2.59786669054344,0,1
2018-11-18,11,332.7363636363638,7814.390909090909,-5.373947960317759,41.0,2018,11,322,6,0,1,-3.373947960317759,0,0
2018-11-19,11,324.79090909090917,8230.772727272728,-6.4627684938814705,65.0,2018,11,323,0,0,1,-4.4627684938814705,0,0
2018-11-20,11,-167.9545454545453,8213.209090909091,-4.466035831749163,89.0,2018,11,324,1,0,1,-2.4660358317491626,0,0
2018-11-21,11,170.84545454545471,8017.481818181818,-1.1761856837190205,105.0,2018,11,325,2,0,0,0.8238143162809795,0,0
2018-11-22,11,340.81818181818176,8064.536363636363,-2.4261684527666265,105.0,2018,11,326,3,0,1,-0.4261684527666265,0,0
