night_date,n_hours,err,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2020-11-21,11,-107.29179545454562,-5.36926795196894,331.0,2020,11,326,5,0,1,-3.36926795196894,0,0
2020-11-22,11,-62.29147727272704,-1.5517127173748235,343.0,2020,11,327,6,0,0,0.4482872826251765,0,0
2020-11-23,11,-224.3799772727282,-3.726903594331054,346.0,2020,11,328,0,0,1,-1.7269035943310538,0,0
2020-11-24,11,-131.08927272727206,-4.156225418075722,368.0,2020,11,329,1,0,1,-2.1562254180757217,0,0
2020-11-25,11,-118.69956818181741,-3.7425741092403997,388.0,2020,11,330,2,0,1,-1.7425741092403997,0,0
2020-11-26,11,130.01343181818183,-4.378516997849115,408.0,2020,11,331,3,0,1,-2.3785169978491147,0,0
2020-11-27,11,-12.593159090909301,-4.805063999891544,432.0,2020,11,332,4,0,1,-2.8050639998915443,0,0
2020-11-28,11,-213.42563636363627,-4.76157793012155,455.0,2020,11,333,5,0,1,-2.7615779301215504,0,0
2020-11-29,11,78.81456818181852,-6.846495314167626,479.0,2020,11,334,6,0,1,-4.846495314167626,0,0
2020-11-30,11,-215.6342954545451,-7.744190149841725,503.0,2020,11,335,0,0,1,-5.744190149841725,0,0
2020-12-01,11,-385.48513636363583,-8.613813777549753,527.0,2020,12,336,1,0,1,-6.613813777549753,0,0
2020-12-02,11,-379.3117500000001,-6.9201711324078445,551.0,2020,12,337,2,0,1,-4.9201711324078445,0,0
2020-12-03,11,-650.9299318181819,-7.647161947242274,575.0,2020,12,338,3,0,1,-5.647161947242274,0,0
2020-12-04,11,-788.9624545454546,-3.9012324498629667,599.0,2020,12,339,4,0,1,-1.9012324498629667,0,0
2020-12-05,11,-643.8687500000003,-1.6806781276854088,618.0,2020,12,340,5,0,0,0.3193218723145912,0,0
2020-12-06,11,-451.65956818181786,-4.54075989115321,622.0,2020,12,341,6,0,1,-2.5407598911532103,0,0
2020-12-07,11,189.49209090909062,-8.23690921780373,646.0,2020,12,342,0,0,1,-6.2369092178037295,0,0
2020-12-08,11,314.0963863636364,-5.202554406607134,670.0,2020,12,343,1,0,1,-3.202554406607134,0,0
2020-12-09,11,586.141522727272,-7.0252671130441,694.0,2020,12,344,2,0,1,-5.0252671130441,0,0
2020-12-10,11,-172.5874772727273,-9.657790767119916,718.0,2020,12,345,3,0,1,-7.657790767119916,0,0
2020-12-11,11,-129.25240909090874,-9.002911505827893,742.0,2020,12,346,4,0,1,-7.002911505827893,0,0
2020-12-12,11,-355.1513863636362,-5.510703862291627,766.0,2020,12,347,5,0,1,-3.510703862291627,0,0
2020-12-13,11,-210.9897272727275,-7.092024849369816,790.0,2020,12,348,6,0,1,-5.092024849369816,0,0
2020-12-14,11,-174.6525454545458,-2.0775974481194535,814.0,2020,12,349,0,0,1,-0.07759744811945346,0,0
2020-12-15,11,-340.0869772727277,-1.4588424126187982,820.0,2020,12,350,1,0,0,0.5411575873812018,0,0
2020-12-16,11,96.36618181818152,-4.667950147776363,828.0,2020,12,351,2,0,1,-2.667950147776363,0,0
2020-12-17,11,-196.08218181818202,-4.251709750373302,852.0,2020,12,352,3,0,1,-2.251709750373302,0,0
2020-12-18,11,-130.91749999999973,-5.234563766033438,876.0,2020,12,353,4,0,1,-3.234563766033438,0,0
2020-12-19,11,-50.472795454545455,-4.849386799628556,900.0,2020,12,354,5,0,1,-2.8493867996285562,0,0
2020-12-20,11,-33.56297727272745,-2.915709350548757,924.0,2020,12,355,6,0,1,-0.9157093505487568,0,0
2020-12-21,11,534.2400000000001,-1.7946325196321828,948.0,2020,12,356,0,1,0,0.20536748036781716,0,0
